
82,146,127;255,255,255;72,158,85;72,158,85;99,210,69;92,133,169;92,133,169;76,197,227;76,197,227;82,146,127;255,255,255;72,158,85;72,158,85;72,158,85;99,210,69;92,133,169;92,133,169;92,133,169;76,197,227;82,146,127;72,158,85;72,158,85;72,158,85;72,158,85;92,133,169;92,133,169;92,133,169;92,133,169;92,133,169;255,255,255;86,184,13;86,184,13;86,184,13;86,184,13;79,107,241;92,133,169;92,133,169;92,133,169;255,255,255;255,255,255;102,120,83;86,184,13;86,184,13;86,184,13;79,107,241;92,133,169;92,133,169;255,255,255;89,94,27;102,120,83;102,120,83;102,120,83;86,184,13;86,184,13;79,107,241;92,133,169;255,255,255;89,94,27;89,94,27;102,120,83;102,120,83;102,120,83;102,120,83;86,184,13;79,107,241;255,255,255;89,94,27;89,94,27;89,94,27;95,171,183;102,120,83;102,120,83;102,120,83;255,255,255;255,255,255;89,94,27;89,94,27;89,94,27;89,94,27;95,171,183;82,146,127;82,146,127;82,146,127;255,255,255;99,210,69;76,197,227;76,197,227;76,197,227;76,197,227;82,146,127;82,146,127;82,146,127;255,255,255;99,210,69;99,210,69;99,210,69;76,197,227;76,197,227;76,197,227;82,146,127;
82,146,127;72,158,85;72,158,85;72,158,85;99,210,69;92,133,169;92,133,169;76,197,227;76,197,227;82,146,127;72,158,85;72,158,85;72,158,85;72,158,85;99,210,69;92,133,169;92,133,169;92,133,169;76,197,227;82,146,127;72,158,85;72,158,85;72,158,85;72,158,85;92,133,169;92,133,169;92,133,169;92,133,169;92,133,169;72,158,85;86,184,13;86,184,13;86,184,13;86,184,13;79,107,241;92,133,169;92,133,169;92,133,169;92,133,169;102,120,83;102,120,83;86,184,13;86,184,13;86,184,13;79,107,241;92,133,169;92,133,169;92,133,169;89,94,27;102,120,83;102,120,83;102,120,83;86,184,13;86,184,13;79,107,241;92,133,169;89,94,27;89,94,27;89,94,27;102,120,83;102,120,83;102,120,83;102,120,83;86,184,13;79,107,241;89,94,27;89,94,27;89,94,27;89,94,27;95,171,183;102,120,83;102,120,83;102,120,83;86,184,13;79,107,241;89,94,27;89,94,27;89,94,27;89,94,27;95,171,183;82,146,127;82,146,127;82,146,127;82,146,127;99,210,69;76,197,227;76,197,227;76,197,227;76,197,227;82,146,127;82,146,127;82,146,127;72,158,85;99,210,69;99,210,69;99,210,69;76,197,227;76,197,227;76,197,227;82,146,127;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;72,55,23;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;59,157,222;65,106,122;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;52,80,67;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;45,131,166;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;42,93,25;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;49,170,180;68,144,136;62,67,236;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;55,118,81;255,255,255;255,255,255;255,255,255;255,255,255;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;55,118,81;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;72,55,23;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;59,157,222;65,106,122;72,55,23;72,55,23;72,55,23;255,255,255;255,255,255;255,255,255;255,255,255;59,157,222;59,157,222;65,106,122;65,106,122;72,55,23;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;59,157,222;52,80,67;52,80,67;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;52,80,67;52,80,67;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;45,131,166;45,131,166;255,255,255;255,255,255;255,255,255;42,93,25;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;45,131,166;255,255,255;255,255,255;42,93,25;42,93,25;42,93,25;68,144,136;62,67,236;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;42,93,25;49,170,180;68,144,136;62,67,236;62,67,236;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;55,118,81;55,118,81;62,67,236;255,255,255;255,255,255;255,255,255;
255,255,255;255,255,255;72,55,23;255,255,255;55,118,81;55,118,81;55,118,81;255,255,255;255,255,255;59,157,222;59,157,222;72,55,23;72,55,23;72,55,23;255,255,255;55,118,81;255,255,255;255,255,255;59,157,222;59,157,222;65,106,122;72,55,23;72,55,23;72,55,23;72,55,23;255,255,255;255,255,255;59,157,222;59,157,222;59,157,222;65,106,122;65,106,122;72,55,23;72,55,23;255,255,255;255,255,255;255,255,255;255,255,255;59,157,222;59,157,222;52,80,67;52,80,67;52,80,67;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;52,80,67;52,80,67;52,80,67;52,80,67;255,255,255;42,93,25;255,255,255;255,255,255;255,255,255;45,131,166;45,131,166;45,131,166;52,80,67;255,255,255;42,93,25;42,93,25;42,93,25;68,144,136;62,67,236;255,255,255;45,131,166;45,131,166;255,255,255;42,93,25;42,93,25;42,93,25;42,93,25;68,144,136;62,67,236;62,67,236;255,255,255;45,131,166;255,255,255;255,255,255;42,93,25;42,93,25;49,170,180;68,144,136;62,67,236;62,67,236;62,67,236;255,255,255;255,255,255;255,255,255;255,255,255;55,118,81;55,118,81;55,118,81;62,67,236;62,67,236;255,255,255;255,255,255;
59,157,222;72,55,23;72,55,23;55,118,81;55,118,81;55,118,81;55,118,81;62,67,236;59,157,222;59,157,222;59,157,222;72,55,23;72,55,23;72,55,23;55,118,81;55,118,81;55,118,81;59,157,222;59,157,222;59,157,222;65,106,122;72,55,23;72,55,23;72,55,23;72,55,23;55,118,81;59,157,222;59,157,222;59,157,222;59,157,222;65,106,122;65,106,122;72,55,23;72,55,23;72,55,23;255,255,255;255,255,255;59,157,222;59,157,222;59,157,222;52,80,67;52,80,67;52,80,67;42,93,25;255,255,255;255,255,255;255,255,255;52,80,67;52,80,67;52,80,67;52,80,67;52,80,67;52,80,67;42,93,25;42,93,25;68,144,136;45,131,166;45,131,166;45,131,166;45,131,166;52,80,67;42,93,25;42,93,25;42,93,25;42,93,25;68,144,136;62,67,236;45,131,166;45,131,166;45,131,166;45,131,166;42,93,25;42,93,25;42,93,25;42,93,25;68,144,136;62,67,236;62,67,236;62,67,236;45,131,166;255,255,255;42,93,25;42,93,25;42,93,25;49,170,180;68,144,136;62,67,236;62,67,236;62,67,236;62,67,236;255,255,255;255,255,255;55,118,81;55,118,81;55,118,81;55,118,81;62,67,236;62,67,236;62,67,236;59,157,222;
59,157,222;72,55,23;72,55,23;55,118,81;55,118,81;55,118,81;55,118,81;62,67,236;59,157,222;59,157,222;59,157,222;72,55,23;72,55,23;72,55,23;55,118,81;55,118,81;55,118,81;59,157,222;59,157,222;59,157,222;65,106,122;72,55,23;72,55,23;72,55,23;72,55,23;55,118,81;59,157,222;59,157,222;59,157,222;59,157,222;65,106,122;65,106,122;72,55,23;72,55,23;72,55,23;55,118,81;59,157,222;59,157,222;59,157,222;59,157,222;52,80,67;52,80,67;52,80,67;42,93,25;72,55,23;68,144,136;52,80,67;52,80,67;52,80,67;52,80,67;52,80,67;52,80,67;52,80,67;42,93,25;42,93,25;68,144,136;45,131,166;45,131,166;45,131,166;45,131,166;52,80,67;42,93,25;42,93,25;42,93,25;42,93,25;68,144,136;62,67,236;45,131,166;45,131,166;45,131,166;45,131,166;42,93,25;42,93,25;42,93,25;42,93,25;68,144,136;62,67,236;62,67,236;62,67,236;45,131,166;42,93,25;42,93,25;42,93,25;42,93,25;49,170,180;68,144,136;62,67,236;62,67,236;62,67,236;62,67,236;59,157,222;72,55,23;55,118,81;55,118,81;55,118,81;55,118,81;62,67,236;62,67,236;62,67,236;59,157,222;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;5,52,65;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;247,26,9;11,1,220;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;253,103,165;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;240,77,237;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;2,13,179;15,39,235;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;8,90,79;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;244,116,123;250,65,24;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;5,52,65;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;247,26,9;5,52,65;5,52,65;5,52,65;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;247,26,9;247,26,9;11,1,220;5,52,65;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;253,103,165;253,103,165;247,26,9;11,1,220;255,255,255;255,255,255;255,255,255;255,255,255;240,77,237;255,255,255;255,255,255;253,103,165;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;240,77,237;240,77,237;240,77,237;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;2,13,179;2,13,179;15,39,235;15,39,235;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;244,116,123;244,116,123;8,90,79;15,39,235;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;244,116,123;244,116,123;250,65,24;8,90,79;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;244,116,123;250,65,24;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
250,65,24;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;247,26,9;5,52,65;5,52,65;5,52,65;5,52,65;255,255,255;255,255,255;255,255,255;255,255,255;247,26,9;247,26,9;5,52,65;5,52,65;5,52,65;255,255,255;255,255,255;255,255,255;255,255,255;247,26,9;247,26,9;247,26,9;11,1,220;5,52,65;5,52,65;255,255,255;255,255,255;240,77,237;253,103,165;253,103,165;253,103,165;247,26,9;11,1,220;5,52,65;255,255,255;255,255,255;240,77,237;240,77,237;240,77,237;253,103,165;253,103,165;247,26,9;11,1,220;255,255,255;255,255,255;240,77,237;240,77,237;240,77,237;240,77,237;240,77,237;253,103,165;255,255,255;255,255,255;255,255,255;244,116,123;2,13,179;2,13,179;15,39,235;15,39,235;15,39,235;255,255,255;255,255,255;255,255,255;244,116,123;244,116,123;244,116,123;8,90,79;15,39,235;15,39,235;255,255,255;255,255,255;255,255,255;244,116,123;244,116,123;244,116,123;250,65,24;8,90,79;8,90,79;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;244,116,123;244,116,123;250,65,24;8,90,79;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;5,52,65;250,65,24;
250,65,24;250,65,24;255,255,255;255,255,255;255,255,255;247,26,9;247,26,9;5,52,65;5,52,65;5,52,65;5,52,65;5,52,65;255,255,255;255,255,255;247,26,9;247,26,9;247,26,9;5,52,65;5,52,65;5,52,65;5,52,65;255,255,255;240,77,237;247,26,9;247,26,9;247,26,9;247,26,9;11,1,220;5,52,65;5,52,65;255,255,255;240,77,237;240,77,237;253,103,165;253,103,165;253,103,165;247,26,9;11,1,220;5,52,65;5,52,65;240,77,237;240,77,237;240,77,237;240,77,237;253,103,165;253,103,165;247,26,9;11,1,220;5,52,65;244,116,123;240,77,237;240,77,237;240,77,237;240,77,237;240,77,237;253,103,165;247,26,9;11,1,220;244,116,123;244,116,123;2,13,179;2,13,179;15,39,235;15,39,235;15,39,235;253,103,165;255,255,255;244,116,123;244,116,123;244,116,123;244,116,123;8,90,79;15,39,235;15,39,235;15,39,235;255,255,255;244,116,123;244,116,123;244,116,123;244,116,123;250,65,24;8,90,79;8,90,79;15,39,235;255,255,255;255,255,255;255,255,255;244,116,123;244,116,123;244,116,123;250,65,24;8,90,79;8,90,79;255,255,255;255,255,255;255,255,255;247,26,9;5,52,65;5,52,65;250,65,24;
250,65,24;250,65,24;8,90,79;255,255,255;247,26,9;247,26,9;247,26,9;5,52,65;5,52,65;5,52,65;5,52,65;5,52,65;240,77,237;247,26,9;247,26,9;247,26,9;247,26,9;5,52,65;5,52,65;5,52,65;5,52,65;5,52,65;240,77,237;247,26,9;247,26,9;247,26,9;247,26,9;11,1,220;5,52,65;5,52,65;5,52,65;240,77,237;240,77,237;253,103,165;253,103,165;253,103,165;247,26,9;11,1,220;5,52,65;5,52,65;240,77,237;240,77,237;240,77,237;240,77,237;253,103,165;253,103,165;247,26,9;11,1,220;5,52,65;244,116,123;240,77,237;240,77,237;240,77,237;240,77,237;240,77,237;253,103,165;247,26,9;11,1,220;244,116,123;244,116,123;2,13,179;2,13,179;15,39,235;15,39,235;15,39,235;253,103,165;247,26,9;244,116,123;244,116,123;244,116,123;244,116,123;8,90,79;15,39,235;15,39,235;15,39,235;253,103,165;244,116,123;244,116,123;244,116,123;244,116,123;250,65,24;8,90,79;8,90,79;15,39,235;15,39,235;255,255,255;244,116,123;244,116,123;244,116,123;244,116,123;250,65,24;8,90,79;8,90,79;15,39,235;255,255,255;247,26,9;247,26,9;5,52,65;5,52,65;250,65,24;
250,65,24;250,65,24;8,90,79;15,39,235;247,26,9;247,26,9;247,26,9;5,52,65;5,52,65;5,52,65;5,52,65;5,52,65;240,77,237;247,26,9;247,26,9;247,26,9;247,26,9;5,52,65;5,52,65;5,52,65;5,52,65;5,52,65;240,77,237;247,26,9;247,26,9;247,26,9;247,26,9;11,1,220;5,52,65;5,52,65;5,52,65;240,77,237;240,77,237;253,103,165;253,103,165;253,103,165;247,26,9;11,1,220;5,52,65;5,52,65;240,77,237;240,77,237;240,77,237;240,77,237;253,103,165;253,103,165;247,26,9;11,1,220;5,52,65;244,116,123;240,77,237;240,77,237;240,77,237;240,77,237;240,77,237;253,103,165;247,26,9;11,1,220;244,116,123;244,116,123;2,13,179;2,13,179;15,39,235;15,39,235;15,39,235;253,103,165;247,26,9;244,116,123;244,116,123;244,116,123;244,116,123;8,90,79;15,39,235;15,39,235;15,39,235;253,103,165;244,116,123;244,116,123;244,116,123;244,116,123;250,65,24;8,90,79;8,90,79;15,39,235;15,39,235;253,103,165;244,116,123;244,116,123;244,116,123;244,116,123;250,65,24;8,90,79;8,90,79;15,39,235;15,39,235;247,26,9;247,26,9;5,52,65;5,52,65;250,65,24;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
240,0,173;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;250,242,215;255,255,255;14,217,171;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;1,64,115;255,255,255;8,13,16;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;243,39,188;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;5,230,129;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;247,77,74;11,51,30;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;253,26,229;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
240,0,173;240,0,173;255,255,255;255,255,255;255,255,255;255,255,255;1,64,115;250,242,215;14,217,171;14,217,171;240,0,173;255,255,255;255,255,255;255,255,255;255,255,255;1,64,115;1,64,115;250,242,215;8,13,16;14,217,171;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;243,39,188;243,39,188;243,39,188;8,13,16;255,255,255;255,255,255;255,255,255;255,255,255;5,230,129;255,255,255;255,255,255;243,39,188;255,255,255;255,255,255;255,255,255;255,255,255;247,77,74;11,51,30;5,230,129;5,230,129;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;247,77,74;247,77,74;11,51,30;5,230,129;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;247,77,74;253,26,229;253,26,229;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;253,26,229;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;240,0,173;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;250,242,215;255,255,255;14,217,171;
240,0,173;240,0,173;240,0,173;255,255,255;255,255,255;1,64,115;1,64,115;250,242,215;14,217,171;14,217,171;240,0,173;240,0,173;255,255,255;255,255,255;1,64,115;1,64,115;1,64,115;250,242,215;8,13,16;14,217,171;240,0,173;255,255,255;255,255,255;5,230,129;243,39,188;243,39,188;243,39,188;243,39,188;8,13,16;14,217,171;255,255,255;247,77,74;5,230,129;5,230,129;5,230,129;243,39,188;243,39,188;243,39,188;8,13,16;255,255,255;247,77,74;247,77,74;11,51,30;5,230,129;5,230,129;5,230,129;243,39,188;255,255,255;255,255,255;255,255,255;247,77,74;247,77,74;11,51,30;5,230,129;5,230,129;255,255,255;255,255,255;255,255,255;255,255,255;247,77,74;247,77,74;247,77,74;253,26,229;253,26,229;253,26,229;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;253,26,229;253,26,229;253,26,229;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;240,0,173;255,255,255;253,26,229;255,255,255;255,255,255;255,255,255;255,255,255;250,242,215;255,255,255;14,217,171;240,0,173;240,0,173;255,255,255;255,255,255;255,255,255;255,255,255;250,242,215;250,242,215;250,242,215;14,217,171;
240,0,173;240,0,173;240,0,173;240,0,173;1,64,115;1,64,115;1,64,115;250,242,215;14,217,171;14,217,171;240,0,173;240,0,173;240,0,173;1,64,115;1,64,115;1,64,115;1,64,115;250,242,215;8,13,16;14,217,171;240,0,173;240,0,173;5,230,129;5,230,129;243,39,188;243,39,188;243,39,188;243,39,188;8,13,16;14,217,171;247,77,74;247,77,74;5,230,129;5,230,129;5,230,129;243,39,188;243,39,188;243,39,188;8,13,16;14,217,171;247,77,74;247,77,74;11,51,30;5,230,129;5,230,129;5,230,129;243,39,188;243,39,188;8,13,16;247,77,74;247,77,74;247,77,74;11,51,30;5,230,129;5,230,129;5,230,129;243,39,188;255,255,255;247,77,74;247,77,74;247,77,74;247,77,74;253,26,229;253,26,229;253,26,229;253,26,229;255,255,255;255,255,255;255,255,255;247,77,74;247,77,74;253,26,229;253,26,229;253,26,229;253,26,229;255,255,255;255,255,255;250,242,215;255,255,255;14,217,171;240,0,173;253,26,229;253,26,229;253,26,229;255,255,255;255,255,255;250,242,215;250,242,215;14,217,171;14,217,171;240,0,173;240,0,173;253,26,229;255,255,255;255,255,255;1,64,115;250,242,215;250,242,215;250,242,215;14,217,171;
240,0,173;240,0,173;240,0,173;240,0,173;1,64,115;1,64,115;1,64,115;250,242,215;14,217,171;14,217,171;240,0,173;240,0,173;240,0,173;1,64,115;1,64,115;1,64,115;1,64,115;250,242,215;8,13,16;14,217,171;240,0,173;240,0,173;5,230,129;5,230,129;243,39,188;243,39,188;243,39,188;243,39,188;8,13,16;14,217,171;247,77,74;247,77,74;5,230,129;5,230,129;5,230,129;243,39,188;243,39,188;243,39,188;8,13,16;14,217,171;247,77,74;247,77,74;11,51,30;5,230,129;5,230,129;5,230,129;243,39,188;243,39,188;8,13,16;247,77,74;247,77,74;247,77,74;11,51,30;5,230,129;5,230,129;5,230,129;243,39,188;247,77,74;247,77,74;247,77,74;247,77,74;247,77,74;253,26,229;253,26,229;253,26,229;253,26,229;243,39,188;250,242,215;247,77,74;247,77,74;247,77,74;253,26,229;253,26,229;253,26,229;253,26,229;253,26,229;250,242,215;250,242,215;14,217,171;14,217,171;240,0,173;253,26,229;253,26,229;253,26,229;253,26,229;250,242,215;250,242,215;250,242,215;14,217,171;14,217,171;240,0,173;240,0,173;253,26,229;253,26,229;1,64,115;1,64,115;250,242,215;250,242,215;250,242,215;14,217,171;
255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
255,255,255;255,255,255;255,255,255;255,255,255;122,127,184;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;109,101,128;115,178,29;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;102,152,228;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;119,89,170;125,165,70;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;106,191,114;255,255,255;112,140,14;255,255,255;255,255,255;96,204,73;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;99,114,214;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;255,255,255;
